,Model,diff_Imax,diff_Tmax,diff_Ifinal,diff_Cfinal,diff_Iosc,diff_Cosc
0,SP,0.0,0.0,0.0,0.0,0.0,0.0
1,SP,-0.0007989449944610927,0.0,-0.011612198220923298,0.0006007798871388026,0.0,0.0
2,SP,-0.001624372430843013,0.0,-0.02213559497067441,0.017008699119138326,0.0,0.0
3,SP,-0.0024793609559713436,0.0,0.011402558508219585,0.04700320721088819,0.0,-1.0
4,SP,-0.0033649221183261746,0.0,-0.1168906334208943,0.16040445731480762,-1.0,-1.0
5,SP,-0.004282876719647,0.0,0.005684674804265294,-0.2886328312503774,-3.0,-3.0
6,SP,-0.005235187115571582,0.0,-0.19448868275114414,0.6883686369562738,-4.0,-5.0
7,SP,-0.006224082869022207,0.0,-0.19448888699069622,0.6883701933957738,-4.0,-5.0
8,SP,-0.00725140120359169,0.0,-0.1944888889482339,0.688370181202193,-4.0,-5.0
9,SP,-0.008320129576848467,0.0,-0.1944888824518033,0.6883702037648249,-4.0,-5.0
10,SP,-0.009433340819467118,0.0,-0.19448888815432805,0.6883701809293696,-4.0,-5.0
11,SP,-0.010593831062854386,0.0,-0.19448886865491938,0.688370102110478,-4.0,-5.0
12,SP,-0.011805046369176564,0.0,-0.19448888863696007,0.6883701796456105,-4.0,-5.0
13,SP,-0.013071072355885338,0.0,-0.1944888887447063,0.6883701884262303,-4.0,-5.0
14,SP,-0.01439550489085939,0.0,-0.19448889838666825,0.6883702085183945,-4.0,-5.0
15,SP,-0.01578302105541618,0.0,-0.19448888837308492,0.6883701784062963,-4.0,-5.0
16,SP,-0.01723904804317944,0.0,-0.19448888875982925,0.6883701820407051,-4.0,-5.0
17,SP,-0.0187690632561619,0.0,-0.1944888886127637,0.6883701598374465,-4.0,-5.0
18,SP,-0.020379741126061668,0.0,-0.19448888866814287,0.6883701777037907,-4.0,-5.0
19,SP,-0.022077557813678816,0.0,-0.19448888841265405,0.6883701613198361,-4.0,-5.0
20,SP,-0.023871754386347477,0.0,-0.1944888888200751,0.6883701795381554,-4.0,-5.0
21,SP,-0.025771164816713377,0.0,-0.19448888860779165,0.6883701616289182,-4.0,-5.0
22,SP,-0.027787118568217806,0.0,-0.1944888885870486,0.6883701801649658,-4.0,-5.0
23,SP,-0.02993042415304048,0.0,-0.194488888629993,0.6883701797216835,-4.0,-5.0
24,SP,-0.03221302680220295,0.12505210504376763,-0.19448888855484317,0.688370202259873,-4.0,-5.0
25,SP,0.015445683971303747,0.12505210504376763,0.018275890498937686,-0.0015189923779720949,0.0,0.0
26,SP,0.014972889683078527,0.12505210504376763,0.00848318878008919,-0.004993402423154991,0.0,0.0
27,SP,0.014486804544578513,0.12505210504376763,-0.008160515699076498,-0.006857021932069496,0.0,0.0
28,SP,0.013987052476735817,0.12505210504376763,-0.016216579781911517,0.043446378922501194,0.0,0.0
29,SP,0.01347302329139155,0.12505210504376763,-0.013978457198212113,-0.12224072845031081,-1.0,-1.0
30,SP,0.012944001388585535,0.12505210504376763,-0.1751581608723545,0.4662226126288093,-2.0,-2.0
31,SP,0.3282199782462367,268.1117132138391,0.80501051598181,-5.004327428728356,-4.0,-4.0
32,SP,0.01183767628442245,0.12505210504376763,-0.19448888817154183,0.6883701729616896,-4.0,-5.0
33,SP,0.011258432477322278,0.12505210504376763,-0.1944888886433454,0.6883701820751225,-4.0,-5.0
34,SP,0.01066244894606072,0.12505210504376763,-0.19448888845934584,0.6883701817772094,-4.0,-5.0
35,SP,0.010046308227759537,0.12505210504376763,-0.19448888846601478,0.6883701817233427,-4.0,-5.0
36,SP,0.009409923056606151,0.12505210504376763,-0.194488888595906,0.6883701830111706,-4.0,-5.0
37,SP,0.008752187309866932,0.12505210504376763,-0.19448888767840172,0.6883701030955156,-4.0,-5.0
38,SP,0.008071655894232532,0.12505210504376763,-0.19448888841344547,0.6883701711241341,-4.0,-5.0
39,SP,0.007367032095233483,0.12505210504376763,-0.19448888828876415,0.6883702101042266,-4.0,-5.0
40,SP,0.00663679824134733,0.12505210504376763,-0.19448888597624617,0.6883701787777279,-4.0,-5.0
41,SP,0.005879743029414297,0.12505210504376763,-0.19448888832270325,0.6883701802955837,-4.0,-5.0
42,SP,0.005093952110866828,0.12505210504376763,-0.19448888785589513,0.6883702029775609,-4.0,-5.0
43,SP,0.004277551938386748,0.12505210504376763,-0.19448888839057202,0.6883701701666547,-4.0,-5.0
44,SP,0.003428570250474161,0.12505210504376763,-0.1944888886243172,0.688370224144093,-4.0,-5.0
45,SP,0.002544814803792317,0.12505210504376763,-0.19448888840463377,0.6883701957904431,-4.0,-5.0
46,SP,0.0016236800319855416,0.12505210504376763,-0.19448888868008654,0.6883701798550239,-4.0,-5.0
47,SP,0.0006626475454205583,0.12505210504376763,-0.19448888865809558,0.6883701475122701,-4.0,-5.0
48,SP,-0.00034149852084131016,0.12505210504376763,-0.19448888872522313,0.6883701829420072,-4.0,-5.0
49,SP,-0.001392023748936877,0.12505210504376763,-0.1944888886730447,0.6883701823756412,-4.0,-5.0
50,SP,0.025596151066737294,0.2501042100875388,0.0345026981534724,-0.0015956493562419016,0.0,0.0
51,SP,0.025294994473505916,0.2501042100875388,0.027849499774714404,-0.00415333489134434,0.0,0.0
52,SP,0.024986928099443362,0.2501042100875388,0.016205385545813078,-0.012783955068087882,0.0,0.0
53,SP,0.02467168620723037,0.2501042100875388,-0.011451626927660302,-0.012757670208367988,0.0,0.0
54,SP,0.024348976301530545,0.2501042100875388,0.05409706221853389,0.10941223574343067,0.0,-1.0
55,SP,0.024018529867590788,0.2501042100875388,0.3193961319667456,-0.039072776712228974,-2.0,-2.0
56,SP,0.3283779965549334,268.1117132138391,0.8051685342905066,-5.330206958084643,-4.0,-4.0
57,SP,0.02333296934361828,0.2501042100875388,-0.1944888884382519,0.6883702104061857,-4.0,-5.0
58,SP,0.02297692537665874,0.2501042100875388,-0.19448888829000666,0.6883701788989429,-4.0,-5.0
59,SP,0.022612009850949133,0.2501042100875388,-0.19448888828788047,0.688370140722921,-4.0,-5.0
