,sim_id,time,S,I,C,D
0,0,0,999.0,1.0,500.0,500.0
1,0,1,997.0,3.0,600.0,400.0
2,0,2,606.0,394.0,620.0,380.0
3,0,3,258.0,742.0,234.0,766.0
4,0,4,86.0,914.0,293.0,707.0
5,0,5,25.0,975.0,287.0,713.0
6,0,6,8.0,992.0,373.0,627.0
7,0,7,3.0,997.0,381.0,619.0
8,0,8,3.0,997.0,465.0,535.0
9,0,9,394.0,606.0,503.0,497.0
10,0,10,631.0,369.0,524.0,476.0
11,0,11,332.0,668.0,497.0,503.0
12,0,12,141.0,859.0,632.0,368.0
13,0,13,58.0,942.0,653.0,347.0
14,0,14,26.0,974.0,665.0,335.0
15,0,15,12.0,988.0,666.0,334.0
16,0,16,3.0,997.0,669.0,331.0
17,0,17,111.0,889.0,667.0,333.0
18,0,18,490.0,510.0,762.0,238.0
19,0,19,500.0,500.0,581.0,419.0
20,0,20,233.0,767.0,592.0,408.0
21,0,21,105.0,895.0,733.0,267.0
22,0,22,51.0,949.0,770.0,230.0
23,0,23,25.0,975.0,787.0,213.0
24,0,24,7.0,993.0,794.0,206.0
25,0,25,94.0,906.0,795.0,205.0
26,0,26,261.0,739.0,792.0,208.0
27,0,27,436.0,564.0,783.0,217.0
28,0,28,326.0,674.0,780.0,220.0
29,0,29,151.0,849.0,802.0,198.0
30,0,30,70.0,930.0,807.0,193.0
31,0,31,31.0,969.0,808.0,192.0
32,0,32,9.0,991.0,808.0,192.0
33,0,33,76.0,924.0,808.0,192.0
34,0,34,213.0,787.0,810.0,190.0
35,0,35,390.0,610.0,807.0,193.0
36,0,36,325.0,675.0,756.0,244.0
37,0,37,195.0,805.0,785.0,215.0
38,0,38,110.0,890.0,804.0,196.0
39,0,39,57.0,943.0,815.0,185.0
40,0,40,18.0,982.0,820.0,180.0
41,0,41,58.0,942.0,820.0,180.0
42,0,42,112.0,888.0,821.0,179.0
43,0,43,336.0,664.0,820.0,180.0
44,0,44,345.0,655.0,821.0,179.0
45,0,45,263.0,737.0,821.0,179.0
46,0,46,139.0,861.0,820.0,180.0
47,0,47,68.0,932.0,788.0,212.0
48,0,48,27.0,973.0,785.0,215.0
49,0,49,52.0,948.0,814.0,186.0
50,0,50,98.0,902.0,822.0,178.0
51,0,51,254.0,746.0,825.0,175.0
52,0,52,334.0,666.0,824.0,176.0
53,0,53,355.0,645.0,822.0,178.0
54,0,54,191.0,809.0,825.0,175.0
55,0,55,94.0,906.0,825.0,175.0
56,0,56,39.0,961.0,827.0,173.0
57,0,57,48.0,952.0,827.0,173.0
58,0,58,93.0,907.0,827.0,173.0
59,0,59,173.0,827.0,827.0,173.0
60,0,60,238.0,762.0,827.0,173.0
61,0,61,380.0,620.0,826.0,174.0
62,0,62,244.0,756.0,782.0,218.0
63,0,63,136.0,864.0,780.0,220.0
64,0,64,71.0,929.0,811.0,189.0
65,0,65,63.0,937.0,817.0,183.0
66,0,66,91.0,909.0,822.0,178.0
67,0,67,136.0,864.0,824.0,176.0
68,0,68,169.0,831.0,835.0,165.0
69,0,69,354.0,646.0,834.0,166.0
70,0,70,325.0,675.0,835.0,165.0
71,0,71,256.0,744.0,835.0,165.0
72,0,72,91.0,909.0,835.0,165.0
73,0,73,57.0,943.0,835.0,165.0
74,0,74,90.0,910.0,835.0,165.0
75,0,75,130.0,870.0,835.0,165.0
76,0,76,137.0,863.0,834.0,166.0
77,0,77,248.0,752.0,835.0,165.0
78,0,78,216.0,784.0,835.0,165.0
79,0,79,254.0,746.0,835.0,165.0
80,0,80,212.0,788.0,833.0,167.0
81,0,81,86.0,914.0,835.0,165.0
82,0,82,91.0,909.0,834.0,166.0
83,0,83,118.0,882.0,835.0,165.0
84,0,84,121.0,879.0,835.0,165.0
85,0,85,218.0,782.0,834.0,166.0
86,0,86,212.0,788.0,835.0,165.0
87,0,87,167.0,833.0,835.0,165.0
88,0,88,206.0,794.0,835.0,165.0
89,0,89,96.0,904.0,835.0,165.0
90,0,90,92.0,908.0,835.0,165.0
91,0,91,117.0,883.0,835.0,165.0
92,0,92,128.0,872.0,835.0,165.0
93,0,93,203.0,797.0,835.0,165.0
94,0,94,237.0,763.0,835.0,165.0
95,0,95,178.0,822.0,835.0,165.0
96,0,96,210.0,790.0,832.0,168.0
97,0,97,190.0,810.0,809.0,191.0
98,0,98,110.0,890.0,819.0,181.0
99,0,99,129.0,871.0,823.0,177.0
100,0,100,131.0,869.0,835.0,165.0
101,0,101,150.0,850.0,834.0,166.0
102,0,102,231.0,769.0,841.0,159.0
103,0,103,243.0,757.0,841.0,159.0
104,0,104,138.0,862.0,842.0,158.0
105,0,105,193.0,807.0,842.0,158.0
106,0,106,102.0,898.0,841.0,159.0
107,0,107,125.0,875.0,842.0,158.0
108,0,108,134.0,866.0,842.0,158.0
109,0,109,128.0,872.0,842.0,158.0
110,0,110,150.0,850.0,842.0,158.0
111,0,111,233.0,767.0,842.0,158.0
112,0,112,149.0,851.0,842.0,158.0
113,0,113,200.0,800.0,841.0,159.0
114,0,114,123.0,877.0,842.0,158.0
115,0,115,124.0,876.0,842.0,158.0
116,0,116,130.0,870.0,842.0,158.0
117,0,117,135.0,865.0,842.0,158.0
118,0,118,132.0,868.0,842.0,158.0
119,0,119,212.0,788.0,842.0,158.0
120,0,120,190.0,810.0,842.0,158.0
121,0,121,245.0,755.0,842.0,158.0
122,0,122,203.0,797.0,840.0,160.0
123,0,123,151.0,849.0,840.0,160.0
124,0,124,135.0,865.0,842.0,158.0
125,0,125,147.0,853.0,842.0,158.0
126,0,126,131.0,869.0,841.0,159.0
127,0,127,162.0,838.0,842.0,158.0
128,0,128,144.0,856.0,842.0,158.0
129,0,129,179.0,821.0,842.0,158.0
130,0,130,195.0,805.0,842.0,158.0
131,0,131,221.0,779.0,841.0,159.0
132,0,132,155.0,845.0,842.0,158.0
133,0,133,156.0,844.0,842.0,158.0
134,0,134,134.0,866.0,842.0,158.0
135,0,135,145.0,855.0,842.0,158.0
136,0,136,137.0,863.0,842.0,158.0
137,0,137,162.0,838.0,842.0,158.0
138,0,138,140.0,860.0,842.0,158.0
139,0,139,215.0,785.0,840.0,160.0
140,0,140,238.0,762.0,838.0,162.0
141,0,141,166.0,834.0,832.0,168.0
142,0,142,139.0,861.0,831.0,169.0
143,0,143,143.0,857.0,832.0,168.0
144,0,144,155.0,845.0,838.0,162.0
145,0,145,152.0,848.0,843.0,157.0
146,0,146,152.0,848.0,844.0,156.0
147,0,147,135.0,865.0,844.0,156.0
148,0,148,230.0,770.0,842.0,158.0
149,0,149,178.0,822.0,843.0,157.0
0,1,0,999.0,1.0,500.0,500.0
1,1,1,998.0,2.0,106.0,894.0
2,1,2,889.0,111.0,45.0,955.0
3,1,3,451.0,549.0,20.0,980.0
4,1,4,134.0,866.0,20.0,980.0
5,1,5,45.0,955.0,20.0,980.0
6,1,6,12.0,988.0,20.0,980.0
7,1,7,4.0,996.0,20.0,980.0
8,1,8,1.0,999.0,21.0,979.0
9,1,9,109.0,891.0,48.0,952.0
10,1,10,463.0,537.0,51.0,949.0
11,1,11,401.0,599.0,94.0,906.0
12,1,12,180.0,820.0,53.0,947.0
13,1,13,63.0,937.0,54.0,946.0
14,1,14,22.0,978.0,55.0,945.0
15,1,15,9.0,991.0,57.0,943.0
16,1,16,5.0,995.0,85.0,915.0
17,1,17,86.0,914.0,103.0,897.0
18,1,18,393.0,607.0,98.0,902.0
19,1,19,391.0,609.0,62.0,938.0
20,1,20,240.0,760.0,80.0,920.0
21,1,21,107.0,893.0,102.0,898.0
22,1,22,44.0,956.0,160.0,840.0
23,1,23,17.0,983.0,178.0,822.0
24,1,24,3.0,997.0,191.0,809.0
25,1,25,72.0,928.0,279.0,721.0
26,1,26,326.0,674.0,264.0,736.0
27,1,27,438.0,562.0,251.0,749.0
28,1,28,281.0,719.0,248.0,752.0
29,1,29,144.0,856.0,304.0,696.0
30,1,30,64.0,936.0,329.0,671.0
31,1,31,35.0,965.0,400.0,600.0
32,1,32,13.0,987.0,404.0,596.0
33,1,33,60.0,940.0,420.0,580.0
34,1,34,206.0,794.0,405.0,595.0
35,1,35,385.0,615.0,470.0,530.0
36,1,36,349.0,651.0,474.0,526.0
37,1,37,244.0,756.0,484.0,516.0
38,1,38,94.0,906.0,610.0,390.0
39,1,39,42.0,958.0,619.0,381.0
40,1,40,23.0,977.0,617.0,383.0
41,1,41,44.0,956.0,629.0,371.0
42,1,42,166.0,834.0,631.0,369.0
43,1,43,314.0,686.0,631.0,369.0
44,1,44,280.0,720.0,639.0,361.0
45,1,45,257.0,743.0,700.0,300.0
46,1,46,189.0,811.0,733.0,267.0
47,1,47,72.0,928.0,740.0,260.0
48,1,48,35.0,965.0,742.0,258.0
49,1,49,47.0,953.0,757.0,243.0
50,1,50,124.0,876.0,759.0,241.0
51,1,51,276.0,724.0,758.0,242.0
52,1,52,285.0,715.0,732.0,268.0
53,1,53,210.0,790.0,750.0,250.0
54,1,54,187.0,813.0,751.0,249.0
55,1,55,104.0,896.0,738.0,262.0
56,1,56,47.0,953.0,761.0,239.0
57,1,57,33.0,967.0,762.0,238.0
58,1,58,108.0,892.0,767.0,233.0
59,1,59,251.0,749.0,767.0,233.0
60,1,60,296.0,704.0,767.0,233.0
61,1,61,236.0,764.0,767.0,233.0
62,1,62,204.0,796.0,767.0,233.0
63,1,63,137.0,863.0,767.0,233.0
64,1,64,80.0,920.0,767.0,233.0
65,1,65,42.0,958.0,766.0,234.0
66,1,66,78.0,922.0,766.0,234.0
67,1,67,195.0,805.0,767.0,233.0
68,1,68,277.0,723.0,767.0,233.0
69,1,69,273.0,727.0,767.0,233.0
70,1,70,215.0,785.0,766.0,234.0
71,1,71,142.0,858.0,767.0,233.0
